contig-28_26_length_8208_read_count_26188_6_6347_8038,tpg|DAQ80399.1|,563,427,1.06E-82,273,38.681,455,81,MAG TPA: GTPase CgtA [Herelleviridae sp.],
contig-91_174_length_2799_read_count_6695_3_1796_2797,tpg|DAG49937.1|,334,441,7.14E-83,266,42.071,309,92,MAG TPA: (dimethylallyl)adenosine tRNA methylthiotransferase [Bacteriophage sp.],
contig-21_76_length_4754_read_count_8250_2_180_1871,tpg|DAQ80399.1|,563,427,3.88E-83,274,38.901,455,81,MAG TPA: GTPase CgtA [Herelleviridae sp.],
contig-98_9_length_33556_read_count_534252_21_26340_28031,tpg|DAQ80399.1|,563,427,3.27E-83,274,38.901,455,81,MAG TPA: GTPase CgtA [Herelleviridae sp.],
contig-35_64_length_10512_read_count_4119_4_3029_4396,gb|UWG87134.1|,455,390,1.32E-83,270,40.097,414,88,MAG: Transmembrane secretion effector [Bacteriophage sp.],
contig-70_95_length_4390_read_count_12571_3_2897_4390,gb|QFG12098.1|,497,543,1.08E-83,276,38.266,473,94,glycoside hydrolase [Arthrobacter phage Racecar] >QFG12729.1 glycoside hydrolase [Arthrobacter phage Mimi],
contig-77_14_length_12567_read_count_16320_2_241_1284,gb|QPB07829.1|,347,345,5.51E-84,266,42.508,327,94,tRNA N6-adenosine threonylcarbamoyltransferase [Staphylococcus phage PhiSepi-HH3] >TID07866.1 putative glycoprotease GCP [Staphylococcus epidermidis FS1] >CUY01463.1 DNA-binding/iron metalloprotein/AP endonuclease [Staphylococcus epidermidis] >VEJ61968.1 DNA-binding/iron metalloprotein/AP endonuclease [Staphylococcus epidermidis],
contig-98_10_length_13423_read_count_1017670_3_1085_2128,gb|QPB07829.1|,347,345,5.51E-84,266,42.508,327,94,tRNA N6-adenosine threonylcarbamoyltransferase [Staphylococcus phage PhiSepi-HH3] >TID07866.1 putative glycoprotease GCP [Staphylococcus epidermidis FS1] >CUY01463.1 DNA-binding/iron metalloprotein/AP endonuclease [Staphylococcus epidermidis] >VEJ61968.1 DNA-binding/iron metalloprotein/AP endonuclease [Staphylococcus epidermidis],
contig-28_185_length_2292_read_count_414_2_1187_2290,tpg|DAD86570.1|,367,427,4.15E-84,270,42.614,352,94,"MAG TPA: glutamate synthase subunit beta, partial [CRESS virus sp. ctBnw2]",
contig-21_103_length_4014_read_count_7277_2_2064_3350,gb|UWG87134.1|,428,390,3.9E-84,271,40.097,414,94,MAG: Transmembrane secretion effector [Bacteriophage sp.],
contig-35_72_length_5183_read_count_19219_1_326_1612,gb|UWG87134.1|,428,390,3.9E-84,271,40.097,414,94,MAG: Transmembrane secretion effector [Bacteriophage sp.],
contig-35_83_length_5198_read_count_10172_1_349_1635,gb|UWG87134.1|,428,390,3.9E-84,271,40.097,414,94,MAG: Transmembrane secretion effector [Bacteriophage sp.],
contig-28_112_length_4183_read_count_7415_4_2979_4166,gb|UWF83930.1|,395,368,3.26E-84,269,43.073,397,100,MAG: D-ala D-ala ligase [Bacteriophage sp.],
contig-84_54_length_6516_read_count_19596_4_2932_4119,gb|UWF83930.1|,395,368,2.96E-84,269,43.073,397,100,MAG: D-ala D-ala ligase [Bacteriophage sp.],
contig-28_7_length_27052_read_count_13385_11_14452_16362,gb|UWD73079.1|,636,588,2.17E-84,284,30.372,619,96,MAG: ABC transporter transmembrane region [Bacteriophage sp.],
contig-28_232_length_1988_read_count_4154_1_1_1785,tpg|DAI59307.1|,594,1165,1.95E-84,294,34.3,586,95,MAG TPA: isoleucyl-tRNA synthetase [CrAss-like virus sp.],
contig-28_64_length_10677_read_count_4258_7_6063_8078,tpg|DAW10385.1|,671,598,1.69E-84,286,30.093,648,96,"MAG TPA: ABC-type multidrug transport system, ATPase and permease component [Bacteriophage sp.]",
contig-91_6_length_45264_read_count_14960_26_26050_27093,gb|QPB07829.1|,347,345,1.64E-84,267,42.813,327,94,tRNA N6-adenosine threonylcarbamoyltransferase [Staphylococcus phage PhiSepi-HH3] >TID07866.1 putative glycoprotease GCP [Staphylococcus epidermidis FS1] >CUY01463.1 DNA-binding/iron metalloprotein/AP endonuclease [Staphylococcus epidermidis] >VEJ61968.1 DNA-binding/iron metalloprotein/AP endonuclease [Staphylococcus epidermidis],
contig-49_19_length_25459_read_count_10366_3_3395_5095,tpg|DAT60011.1|,566,522,1.07E-84,281,33.817,482,85,MAG TPA: Alpha-L-arabinofuranosidase [Bacteriophage sp.],
contig-21_58_length_5268_read_count_9788_3_3052_4962,gb|UWD73079.1|,636,588,1.05E-84,285,30.533,619,96,MAG: ABC transporter transmembrane region [Bacteriophage sp.],
contig-28_138_length_3322_read_count_130_1_1_969,tpg|DAN65588.1|,323,337,9.55E-85,266,56.592,311,96,MAG TPA: hypothetical protein [Bacteriophage sp.],
contig-35_71_length_5874_read_count_7682_5_4718_5872,tpg|DAD86570.1|,384,427,7.15E-85,272,41.622,370,94,"MAG TPA: glutamate synthase subunit beta, partial [CRESS virus sp. ctBnw2]",
contig-28_73_length_5327_read_count_6574_6_4261_5253,tpg|DAN65588.1|,330,337,6.84E-85,267,56.592,311,94,MAG TPA: hypothetical protein [Bacteriophage sp.],
contig-59_68_length_4583_read_count_15750_3_2449_4359,gb|UWD73079.1|,636,588,3.55E-85,286,30.695,619,96,MAG: ABC transporter transmembrane region [Bacteriophage sp.],
contig-28_177_length_2941_read_count_4165_2_1471_2940,ref|YP_009015555.1|,489,656,1.84E-85,284,44.246,391,79,DNA topoisomerase II large subunit [Bacillus phage G] >AEO93511.1 gp252 [Bacillus phage G],
contig-28_98_length_6745_read_count_2405_1_2_1495,ref|YP_009015555.1|,497,656,1.53E-85,285,44.246,391,77,DNA topoisomerase II large subunit [Bacillus phage G] >AEO93511.1 gp252 [Bacillus phage G],
contig-42_5_length_16166_read_count_42811_1_2_1477,ref|YP_009015555.1|,491,656,1.5E-85,284,44.246,391,78,DNA topoisomerase II large subunit [Bacillus phage G] >AEO93511.1 gp252 [Bacillus phage G],
contig-84_5_length_47658_read_count_22388_24_28354_29541,gb|UWF83930.1|,395,368,1.2E-85,273,43.577,397,100,MAG: D-ala D-ala ligase [Bacteriophage sp.],
contig-28_5_length_15652_read_count_46141_3_1493_2683,gb|UWF99192.1|,396,381,4.18E-86,274,43.307,381,96,MAG: 1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal domain protein [Bacteriophage sp.],
contig-35_5_length_41689_read_count_16241_37_35879_37069,gb|UWF99192.1|,396,381,1.51E-86,275,43.307,381,96,MAG: 1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal domain protein [Bacteriophage sp.],
contig-35_98_length_5367_read_count_2425_3_2452_3939,tpg|DAF45263.1|,495,609,8.19E-87,286,35.556,495,97,MAG TPA: putative transcriptional regulator [Siphoviridae sp. ctBLh2],
contig-35_109_length_3961_read_count_12498_3_2794_3960,tpg|DAQ80370.1|,388,429,3.93E-87,278,42.287,376,96,MAG TPA: homoserine dehydrogenase [Herelleviridae sp.],
contig-59_181_length_2770_read_count_4413_1_3_1142,tpg|DAQ80370.1|,379,429,3.15E-87,278,42.287,376,98,MAG TPA: homoserine dehydrogenase [Herelleviridae sp.],
contig-59_30_length_7865_read_count_11687_5_5171_6364,gb|UWF99192.1|,397,381,2.63E-87,277,43.307,381,96,MAG: 1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal domain protein [Bacteriophage sp.],
contig-35_58_length_6068_read_count_16331_1_3_1169,tpg|DAD86570.1|,388,427,1.6E-87,279,42.091,373,94,"MAG TPA: glutamate synthase subunit beta, partial [CRESS virus sp. ctBnw2]",
contig-56_22_length_24635_read_count_12195_18_21913_23451,ref|YP_717794.1|,512,481,3.58E-90,292,36.383,481,93,dehydrogenase [Synechococcus phage syn9] >ABA47095.1 glucose 6-phosphate dehydrogenase [Synechococcus phage syn9] >AGH56551.1 glucose 6-phosphate dehydrogenase [Cyanophage Syn10],
contig-21_363_length_1355_read_count_1778_1_124_1353,tpg|DAE92361.1|,409,728,1.34E-90,296,46.135,401,96,MAG TPA: AAA domain protein [Siphoviridae sp. ctZF426],
contig-21_333_length_1365_read_count_3456_1_130_1365,tpg|DAE92361.1|,411,728,8.08E-91,297,45.813,406,97,MAG TPA: AAA domain protein [Siphoviridae sp. ctZF426],
contig-21_350_length_1427_read_count_1593_1_8_1366,tpg|DAE16419.1|,452,436,1.72E-92,295,39.583,432,96,MAG TPA: MepA-like protein [Myoviridae sp. ctVCj30],
contig-42_109_length_3846_read_count_4675_2_530_1888,tpg|DAE16419.1|,452,436,1.72E-92,295,39.583,432,96,MAG TPA: MepA-like protein [Myoviridae sp. ctVCj30],
contig-21_275_length_2145_read_count_660_2_235_1593,tpg|DAE16419.1|,452,436,1.7E-92,295,39.583,432,96,MAG TPA: MepA-like protein [Myoviridae sp. ctVCj30],
contig-59_359_length_1343_read_count_3344_1_1_1332,tpg|DAE92361.1|,443,728,1.33E-92,303,46.229,411,91,MAG TPA: AAA domain protein [Siphoviridae sp. ctZF426],
contig-28_4_length_16351_read_count_50671_12_11317_12396,tpg|DAF45336.1|,359,332,2.24E-93,290,44.582,323,90,MAG TPA: ATPase [Siphoviridae sp. ctBLh2] >HBL71040.1 ATPase [Alistipes sp.] >HBW02537.1 ATPase [Alistipes sp.] >HIX97744.1 AAA family ATPase [Candidatus Alistipes avistercoris],
contig-28_4_length_16353_read_count_26289_12_11319_12398,tpg|DAF45336.1|,359,332,2.24E-93,290,44.582,323,90,MAG TPA: ATPase [Siphoviridae sp. ctBLh2] >HBL71040.1 ATPase [Alistipes sp.] >HBW02537.1 ATPase [Alistipes sp.] >HIX97744.1 AAA family ATPase [Candidatus Alistipes avistercoris],
contig-35_6_length_39815_read_count_16278_21_26247_27326,tpg|DAF45336.1|,359,332,2.05E-93,290,44.582,323,90,MAG TPA: ATPase [Siphoviridae sp. ctBLh2] >HBL71040.1 ATPase [Alistipes sp.] >HBW02537.1 ATPase [Alistipes sp.] >HIX97744.1 AAA family ATPase [Candidatus Alistipes avistercoris],
contig-28_19_length_9017_read_count_13334_5_2563_3936,tpg|DAD61294.1|,457,375,1.06E-94,298,43.112,392,84,MAG TPA: carbamoyl phosphate synthase small subunit [Inoviridae sp.],
contig-91_321_length_1438_read_count_4736_2_414_1436,tpg|DAF45315.1|,341,397,1.03E-94,295,46.154,325,95,MAG TPA: putative dehydrogenase [Siphoviridae sp. ctBLh2],
contig-35_5_length_41689_read_count_16241_7_4059_5282,tpg|DAD61294.1|,407,375,8.17E-95,296,42.857,392,95,MAG TPA: carbamoyl phosphate synthase small subunit [Inoviridae sp.],
contig-49_27_length_9013_read_count_26178_5_2709_3932,tpg|DAD61294.1|,407,375,8.17E-95,296,42.857,392,95,MAG TPA: carbamoyl phosphate synthase small subunit [Inoviridae sp.],
contig-98_381_length_1105_read_count_2479_1_2_1105,tpg|DAN19283.1|,368,572,3.08E-95,303,43.802,363,99,"MAG TPA: phosphoribosylformylglycinamidine synthase, partial [Bacteriophage sp.]",
contig-98_9_length_33556_read_count_534252_11_12905_14221,tpg|DAQ80370.1|,438,429,8.59E-96,302,40.092,434,98,MAG TPA: homoserine dehydrogenase [Herelleviridae sp.],
contig-59_397_length_1133_read_count_80_1_1_1131,tpg|DAQ33110.1|,377,605,7.49E-96,306,43.583,374,99,MAG TPA: putative membrane GTPase [Inoviridae sp.],
contig-21_442_length_1024_read_count_1108_1_3_1022,tpg|DAD85801.1|,340,806,3.12E-96,310,46.491,342,99,MAG TPA: guanosine polyphosphate pyrophosphohydrolases/synthetase [Inoviridae sp. ctDEu7],
contig-35_43_length_13603_read_count_6780_6_4014_5843,tpg|DAX67276.1|,609,327,7.62E-97,307,52.09,311,50,"MAG TPA: ABC-type multidrug transport system, ATPase and permease component, partial [Bacteriophage sp.]",
contig-21_140_length_3391_read_count_5713_2_591_1646,tpg|DAF45315.1|,351,397,6.57E-98,303,45.646,333,95,MAG TPA: putative dehydrogenase [Siphoviridae sp. ctBLh2],
contig-28_102_length_6248_read_count_2530_7_5123_6211,tpg|DAF56264.1|,362,352,4.41E-98,303,46.286,350,95,MAG TPA: peptide chain release factor [Siphoviridae sp. ctPyh10],
contig-59_140_length_2927_read_count_9258_3_1827_2915,tpg|DAF56264.1|,362,352,5.78E-99,305,46.571,350,95,MAG TPA: peptide chain release factor [Siphoviridae sp. ctPyh10],
contig-59_171_length_2921_read_count_4863_1_7_1095,tpg|DAF56264.1|,362,352,5.78E-99,305,46.571,350,95,MAG TPA: peptide chain release factor [Siphoviridae sp. ctPyh10],
contig-21_411_length_1078_read_count_2312_1_2_1078,tpg|DAD85801.1|,359,806,2.32E-99,319,46.348,356,98,MAG TPA: guanosine polyphosphate pyrophosphohydrolases/synthetase [Inoviridae sp. ctDEu7],
contig-21_244_length_2097_read_count_2146_1_53_976,tpg|DAL39695.1|,307,306,4.85E-100,304,48.515,303,98,MAG TPA_asm: Transcriptional regulator [Inoviridae sp.],
contig-49_172_length_2500_read_count_4855_2_1521_2444,tpg|DAL39695.1|,307,306,4.85E-100,304,48.515,303,98,MAG TPA_asm: Transcriptional regulator [Inoviridae sp.],
contig-35_27_length_19560_read_count_6003_7_5924_6847,tpg|DAL39695.1|,307,306,4.4E-100,304,48.515,303,98,MAG TPA_asm: Transcriptional regulator [Inoviridae sp.],
contig-35_2_length_59782_read_count_27056_39_50110_51165,tpg|DAF45315.1|,351,397,4.32E-100,309,46.547,333,95,MAG TPA: putative dehydrogenase [Siphoviridae sp. ctBLh2],
contig-35_26_length_20195_read_count_6958_12_10749_12023,tpg|DAQ80326.1|,424,409,8.56E-101,314,40.471,425,100,MAG TPA: cysteine desulfurase [Herelleviridae sp.],
contig-21_449_length_995_read_count_1335_1_1_990,gb|UVY51254.1|,329,277,1.22E-101,308,59.387,261,78,MAG: phosphomethylpyrimidine kinase [Bacteriophage sp.],
contig-28_140_length_3580_read_count_4285_3_1407_2612,tpg|DAQ80387.1|,401,326,6.29E-102,313,49.697,330,80,MAG TPA: DL-methionine transporter ATP-binding subunit [Herelleviridae sp.],
contig-77_2_length_62807_read_count_22584_23_28157_29362,tpg|DAQ80387.1|,401,326,4.84E-102,313,49.697,330,80,MAG TPA: DL-methionine transporter ATP-binding subunit [Herelleviridae sp.],
contig-84_2_length_62910_read_count_22608_23_28157_29362,tpg|DAQ80387.1|,401,326,4.84E-102,313,49.697,330,80,MAG TPA: DL-methionine transporter ATP-binding subunit [Herelleviridae sp.],
contig-21_2_length_14410_read_count_38138_11_9333_10607,tpg|DAQ80326.1|,424,409,4.36E-102,317,41.176,425,100,MAG TPA: cysteine desulfurase [Herelleviridae sp.],
contig-21_3_length_14383_read_count_19872_11_9308_10582,tpg|DAQ80326.1|,424,409,4.36E-102,317,41.176,425,100,MAG TPA: cysteine desulfurase [Herelleviridae sp.],
contig-21_202_length_2455_read_count_3899_2_852_2453,tpg|DAQ20900.1|,534,593,3.45E-102,327,36.585,492,90,MAG TPA: lysyl-tRNA synthetase [CrAss-like virus sp.],
contig-28_195_length_2375_read_count_7511_2_772_2373,tpg|DAQ20900.1|,534,593,1.25E-102,328,36.585,492,90,MAG TPA: lysyl-tRNA synthetase [CrAss-like virus sp.],
contig-28_190_length_2427_read_count_6530_3_1257_2426,tpg|DAQ80387.1|,390,326,5.37E-103,315,50,330,83,MAG TPA: DL-methionine transporter ATP-binding subunit [Herelleviridae sp.],
contig-35_4_length_43375_read_count_21375_27_34861_36540,tpg|DAU26490.1|,559,587,4.49E-103,330,33.868,561,99,MAG TPA: Phosphoenolpyruvate-protein kinase [Inoviridae sp.],
contig-49_5_length_43489_read_count_21400_10_6836_8515,tpg|DAU26490.1|,559,587,4.49E-103,330,33.868,561,99,MAG TPA: Phosphoenolpyruvate-protein kinase [Inoviridae sp.],
contig-77_144_length_3536_read_count_4480_3_2188_3534,tpg|DAF45373.1|,449,650,3.45E-105,334,39.78,455,99,MAG TPA: threonyl-tRNA synthetase [Siphoviridae sp. ctBLh2],
contig-21_121_length_3370_read_count_9512_2_868_3123,tpg|DAW89985.1|,751,863,2.83E-105,350,48.619,362,48,MAG TPA: Translation elongation factors (GTPases) [Bacteriophage sp.],
contig-21_141_length_3378_read_count_4868_2_874_3129,tpg|DAW89985.1|,751,863,2.83E-105,350,48.619,362,48,MAG TPA: Translation elongation factors (GTPases) [Bacteriophage sp.],
contig-84_130_length_3546_read_count_8517_1_3_1358,tpg|DAF45373.1|,452,650,2.78E-107,339,39.956,458,99,MAG TPA: threonyl-tRNA synthetase [Siphoviridae sp. ctBLh2],
contig-28_370_length_1122_read_count_3370_2_108_1121,tpg|DAW85981.1|,337,317,2.34E-108,327,50,316,91,MAG TPA: trifunctional thioredoxin/methionine sulfoxide reductase A/B protein [Inoviridae sp.],
contig-35_5_length_41689_read_count_16241_12_11213_13468,tpg|DAW89985.1|,751,863,1.06E-108,359,49.162,358,48,MAG TPA: Translation elongation factors (GTPases) [Bacteriophage sp.],
contig-21_384_length_1236_read_count_1723_2_107_1081,tpg|DAW85981.1|,324,317,5.71E-109,327,50,316,94,MAG TPA: trifunctional thioredoxin/methionine sulfoxide reductase A/B protein [Inoviridae sp.],
contig-59_201_length_1608_read_count_759_1_532_1506,tpg|DAW85981.1|,324,317,7.68E-110,330,50.316,316,94,MAG TPA: trifunctional thioredoxin/methionine sulfoxide reductase A/B protein [Inoviridae sp.],
contig-35_48_length_12999_read_count_6356_2_1087_2769,tpg|DAQ20900.1|,560,593,7.03E-110,348,37.209,516,89,MAG TPA: lysyl-tRNA synthetase [CrAss-like virus sp.],
contig-28_62_length_10818_read_count_4402_7_6897_8789,tpg|DAT99142.1|,630,556,5.22E-110,350,34.775,555,87,MAG TPA: mRNA degradation ribonucleases J1/J2 (metallo-beta-lactamase superfamily) [Bacteriophage sp.],
contig-49_84_length_4805_read_count_17220_1_3_1397,tpg|DAF45388.1|,465,765,3.16E-110,351,45.417,480,99,MAG TPA: DNA topoisomerase 1 [Siphoviridae sp. ctBLh2],
contig-28_1_length_24307_read_count_42010_2_2418_4310,tpg|DAT99142.1|,630,556,1.06E-110,352,34.955,555,87,MAG TPA: mRNA degradation ribonucleases J1/J2 (metallo-beta-lactamase superfamily) [Bacteriophage sp.],
contig-56_1_length_24539_read_count_82211_8_18929_20821,tpg|DAT99142.1|,630,556,1.06E-110,352,34.955,555,87,MAG TPA: mRNA degradation ribonucleases J1/J2 (metallo-beta-lactamase superfamily) [Bacteriophage sp.],
contig-28_84_length_4952_read_count_8859_1_319_2106,tpg|DAF45288.1|,595,680,9.61E-111,354,37.549,514,84,MAG TPA: methionyl-tRNA synthetase [Siphoviridae sp. ctBLh2] >HIX97146.1 methionine--tRNA ligase [Candidatus Alistipes avistercoris],
contig-91_14_length_28984_read_count_10428_10_8450_9553,tpg|DAI32403.1|,367,325,3.14E-111,335,47.684,367,100,MAG TPA: Non structural polyprotein [Inoviridae sp.],
contig-59_14_length_21001_read_count_10490_9_9824_11134,gb|UWI34955.1|,436,423,1.92E-111,342,43.458,428,96,MAG: protein of unknown function DUF4143 [Bacteriophage sp.],
contig-56_22_length_24635_read_count_12195_9_9465_10994,tpg|DAW86429.1|,509,434,1.9E-111,345,41.801,433,84,MAG TPA: DnaB-like replicative helicase [Bacteriophage sp.],
contig-28_226_length_2277_read_count_3698_2_769_2277,tpg|DAW86429.1|,502,434,1.38E-111,345,41.801,433,86,MAG TPA: DnaB-like replicative helicase [Bacteriophage sp.],
contig-28_209_length_2276_read_count_7642_1_3_1508,tpg|DAW86429.1|,501,434,1.29E-111,345,41.801,433,86,MAG TPA: DnaB-like replicative helicase [Bacteriophage sp.],
contig-21_16_length_8601_read_count_11942_4_4717_6252,tpg|DAM97640.1|,511,514,6.66E-112,349,41.068,487,94,MAG TPA: putative ATPase [Bacteriophage sp.],
contig-49_20_length_9892_read_count_25363_4_4719_6254,tpg|DAM97640.1|,511,514,6.66E-112,349,41.068,487,94,MAG TPA: putative ATPase [Bacteriophage sp.],
contig-21_14_length_8796_read_count_13842_1_1_2823,gb|UWV19719.1|,941,669,6.31E-112,367,45.969,459,49,DNA ligase [Cyanophage MaMV-DH01],
contig-59_13_length_21166_read_count_8357_3_2681_5443,gb|UWV19719.1|,920,669,4.97E-112,367,45.969,459,50,DNA ligase [Cyanophage MaMV-DH01],
contig-21_12_length_8740_read_count_26691_3_5975_8740,gb|UWV19719.1|,921,669,4.3E-112,367,45.969,459,50,DNA ligase [Cyanophage MaMV-DH01],
contig-77_2_length_62807_read_count_22584_44_54261_55796,tpg|DAM97640.1|,511,514,6.92E-113,352,41.104,489,94,MAG TPA: putative ATPase [Bacteriophage sp.],
contig-84_2_length_62910_read_count_22608_44_54364_55899,tpg|DAM97640.1|,511,514,6.92E-113,352,41.104,489,94,MAG TPA: putative ATPase [Bacteriophage sp.],
contig-21_218_length_2305_read_count_3905_2_849_2081,emb|CAH1083265.1|,410,394,8.64E-114,346,48.485,363,88,3-deoxy-7-phosphoheptulonate synthase [Acinetobacter phage MD-2021a] >SSR79470.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii] >CAH1096653.1 3-deoxy-7-phosphoheptulonate synthase [Acinetobacter phage MD-2021a] >SSS30019.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii] >SST18998.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii],
contig-42_1_length_67253_read_count_26411_31_37018_38340,tpg|DAF45378.1|,440,431,7.71E-114,348,42.725,433,96,MAG TPA: tyrosyl-tRNA synthetase [Siphoviridae sp. ctBLh2] >HBL70123.1 tyrosine--tRNA ligase [Alistipes sp.] >HIX96542.1 tyrosine--tRNA ligase [Candidatus Alistipes avistercoris],
contig-70_0_length_94067_read_count_36875_54_62631_63953,tpg|DAF45378.1|,440,431,7.71E-114,348,42.725,433,96,MAG TPA: tyrosyl-tRNA synthetase [Siphoviridae sp. ctBLh2] >HBL70123.1 tyrosine--tRNA ligase [Alistipes sp.] >HIX96542.1 tyrosine--tRNA ligase [Candidatus Alistipes avistercoris],
contig-35_90_length_6009_read_count_2826_4_3384_4616,emb|CAH1083265.1|,410,394,6.45E-114,346,50.291,344,84,3-deoxy-7-phosphoheptulonate synthase [Acinetobacter phage MD-2021a] >SSR79470.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii] >CAH1096653.1 3-deoxy-7-phosphoheptulonate synthase [Acinetobacter phage MD-2021a] >SSS30019.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii] >SST18998.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii],
contig-49_151_length_3013_read_count_9051_2_933_2165,emb|CAH1083265.1|,410,394,4.31E-114,347,48.76,363,88,3-deoxy-7-phosphoheptulonate synthase [Acinetobacter phage MD-2021a] >SSR79470.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii] >CAH1096653.1 3-deoxy-7-phosphoheptulonate synthase [Acinetobacter phage MD-2021a] >SSS30019.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii] >SST18998.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii],
contig-21_156_length_3041_read_count_4417_3_1435_2757,tpg|DAF45378.1|,440,431,6.16E-115,351,42.956,433,96,MAG TPA: tyrosyl-tRNA synthetase [Siphoviridae sp. ctBLh2] >HBL70123.1 tyrosine--tRNA ligase [Alistipes sp.] >HIX96542.1 tyrosine--tRNA ligase [Candidatus Alistipes avistercoris],
contig-59_30_length_7456_read_count_21881_2_285_1607,tpg|DAF45378.1|,440,431,6.16E-115,351,42.956,433,96,MAG TPA: tyrosyl-tRNA synthetase [Siphoviridae sp. ctBLh2] >HBL70123.1 tyrosine--tRNA ligase [Alistipes sp.] >HIX96542.1 tyrosine--tRNA ligase [Candidatus Alistipes avistercoris],
contig-35_2_length_59782_read_count_27056_22_27521_28939,tpg|DAF59495.1|,472,407,5.83E-115,352,43.908,435,92,MAG TPA: ATP dependent DNA helicase [Podoviridae sp. ctU557],
contig-84_5_length_47658_read_count_22388_9_9389_12220,tpg|DAE92361.1|,943,728,5.4E-115,377,45.951,531,56,MAG TPA: AAA domain protein [Siphoviridae sp. ctZF426],
contig-28_248_length_1857_read_count_4912_2_436_1854,tpg|DAF59495.1|,472,407,2.1E-115,353,43.908,435,92,MAG TPA: ATP dependent DNA helicase [Podoviridae sp. ctU557],
contig-59_292_length_1634_read_count_2477_2_218_1633,tpg|DAF59495.1|,472,407,2.1E-115,353,43.908,435,92,MAG TPA: ATP dependent DNA helicase [Podoviridae sp. ctU557],
contig-59_367_length_1307_read_count_2841_2_149_1282,emb|CAH1083265.1|,377,394,3.53E-117,353,50.143,349,92,3-deoxy-7-phosphoheptulonate synthase [Acinetobacter phage MD-2021a] >SSR79470.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii] >CAH1096653.1 3-deoxy-7-phosphoheptulonate synthase [Acinetobacter phage MD-2021a] >SSS30019.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii] >SST18998.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii],
contig-42_1_length_67253_read_count_26411_38_42648_44120,tpg|DAS34219.1|,490,462,1.82E-117,361,42.605,453,92,MAG TPA: argininosuccinate lyase [Inoviridae sp.],
contig-70_0_length_94067_read_count_36875_61_68261_69733,tpg|DAS34219.1|,490,462,1.82E-117,361,42.605,453,92,MAG TPA: argininosuccinate lyase [Inoviridae sp.],
contig-28_105_length_4374_read_count_6524_1_29_1501,tpg|DAS34219.1|,490,462,7.58E-118,362,42.605,453,92,MAG TPA: argininosuccinate lyase [Inoviridae sp.],
contig-59_30_length_7456_read_count_21881_9_5912_7384,tpg|DAS34219.1|,490,462,7.58E-118,362,42.605,453,92,MAG TPA: argininosuccinate lyase [Inoviridae sp.],
contig-35_90_length_6009_read_count_2826_5_4745_5878,emb|CAH1083265.1|,377,394,1.1E-118,357,50.716,349,92,3-deoxy-7-phosphoheptulonate synthase [Acinetobacter phage MD-2021a] >SSR79470.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii] >CAH1096653.1 3-deoxy-7-phosphoheptulonate synthase [Acinetobacter phage MD-2021a] >SSS30019.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii] >SST18998.1 phospho-2-dehydro-3-deoxyheptonate aldolase [Acinetobacter baumannii],
contig-59_477_length_914_read_count_85_1_2_913,tpg|DAN12038.1|,304,850,4.24E-119,370,57.756,303,99,MAG TPA: DNA topoisomerase 2 alpha [Bacteriophage sp.],
contig-42_0_length_75800_read_count_26713_14_14181_15635,gb|UVY04112.1|,484,481,2.67E-119,366,45.146,412,85,MAG: Uncharacterized protein family UPF0004 [Bacteriophage sp.],
contig-98_24_length_22757_read_count_277699_9_11139_12476,tpg|DAJ17199.1|,445,397,9.58E-121,365,45.823,395,89,"MAG TPA: Glutamine synthetase, partial [Siphoviridae sp. ctza41]",
contig-63_16_length_11197_read_count_39315_3_2428_3966,tpg|DAW30016.1|,512,454,6.27E-121,370,39.922,511,99,MAG TPA: Helicase REPLICATION [Inoviridae sp.],
contig-21_25_length_7376_read_count_20709_8_6036_7373,tpg|DAJ17199.1|,445,397,2.75E-121,367,46.329,395,89,"MAG TPA: Glutamine synthetase, partial [Siphoviridae sp. ctza41]",
contig-35_34_length_16863_read_count_7941_9_6832_8370,tpg|DAW30016.1|,512,454,2.47E-121,371,40.313,511,99,MAG TPA: Helicase REPLICATION [Inoviridae sp.],
contig-49_34_length_16883_read_count_7938_8_8494_10032,tpg|DAW30016.1|,512,454,2.47E-121,371,40.313,511,99,MAG TPA: Helicase REPLICATION [Inoviridae sp.],
